participant_id,expert_group,age,experience,image,study,dr_score,dmo_score,dr_grade,dmo_grade,time_sec,zoom_1.0,zoom_1.5,zoom_2.25,zoom_3.375,zoom_5.0625,zoom_7.59375,zoom_11.390625,zoom_17.0859375
1375,Optometrist,24,2,20170622080837660_1140x848,tracking,-1,3,2,2,33.08936000000017,222,3014,688,689,50,0,0,0
1894,DR Screener,41,16,007-0028-000_1140x848,thinkaloud,0,0,0,0,55.70262999999977,1264,1391,307,4804,0,0,0,0
1894,DR Screener,41,16,007-0142-000_1140x848,thinkaloud,0,0,0,0,25.146480000000338,563,308,0,2665,0,0,0,0
1894,DR Screener,41,16,007-2477-100_1140x848,thinkaloud,1,3,2,2,66.35351999999966,3977,0,0,5172,0,0,0,0
1894,DR Screener,41,16,007-4250-200_1140x848,thinkaloud,2,4,4,3,87.59569999999985,224,6393,0,4831,0,0,0,0
1894,DR Screener,41,16,007-6320-400_1140x848,thinkaloud,0,4,4,3,16.102539999999863,969,0,0,1306,0,0,0,0
1894,DR Screener,41,16,007-7146-400_1140x848,thinkaloud,0,4,4,3,32.98804000000018,3700,0,0,951,0,0,0,0
1894,DR Screener,41,16,007-7235-400_1140x848,thinkaloud,0,4,4,3,106.91846000000032,1012,6427,284,6845,0,0,0,0
1894,DR Screener,41,16,20170521094743135_1140x848,thinkaloud,0,1,2,0,61.276610000000346,365,3472,0,4495,0,0,0,0
1894,DR Screener,41,16,007-0051-000_1140x848,tracking,0,0,0,0,33.444580000000315,493,1163,156,2901,0,0,0,0
1894,DR Screener,41,16,007-0079-000_1140x848,tracking,0,0,0,0,45.896979999999985,591,0,0,5677,0,0,0,0
1894,DR Screener,41,16,007-0321-000_1140x848,tracking,0,0,0,0,46.084229999999934,284,0,0,6149,0,0,0,0
1894,DR Screener,41,16,007-1811-100_1140x848,tracking,0,1,1,0,48.13402999999971,263,2814,0,3204,0,0,0,0
1894,DR Screener,41,16,007-2403-100_1140x848,tracking,1,1,2,0,77.94115999999985,270,7459,0,2800,0,0,0,0
1894,DR Screener,41,16,007-2705-100_1140x848,tracking,0,1,1,0,65.65259000000015,134,3217,737,4973,0,0,0,0
1894,DR Screener,41,16,007-2763-100_1140x848,tracking,-1,1,0,0,246.9729000000002,468,11300,2287,16300,122,0,0,0
1894,DR Screener,41,16,007-2841-100_1140x848,tracking,0,4,1,3,96.9082000000003,261,6500,0,6372,0,0,0,0
1894,DR Screener,41,16,007-4290-200_1140x848,tracking,1,2,3,1,123.93114999999989,321,8547,0,6929,0,0,0,0
1894,DR Screener,41,16,007-4991-300_1140x848,tracking,0,4,3,3,168.48217999999997,904,14759,172,7722,0,0,0,0
1894,DR Screener,41,16,007-6520-400_1140x848,tracking,0,4,4,3,31.168699999999717,218,0,0,3898,0,0,0,0
1894,DR Screener,41,16,007-7017-400_1140x848,tracking,0,4,4,3,9.618649999999889,133,235,0,967,0,0,0,0
1894,DR Screener,41,16,007-7175-400_1140x848,tracking,0,2,4,1,80.98266000000012,1179,793,0,9171,0,0,0,0
1894,DR Screener,41,16,007-7265-400_1140x848,tracking,0,3,4,2,49.01830999999993,1710,3,0,4514,0,0,0,0
1894,DR Screener,41,16,20170228231807286_1140x848,tracking,0,0,0,0,47.96898999999985,164,5664,0,995,0,0,0,0
1894,DR Screener,41,16,20170511224838938_1140x848,tracking,0,2,2,1,215.43041999999969,144,16599,275,11629,0,0,0,0
1894,DR Screener,41,16,20170512231007763_1140x848,tracking,0,3,3,2,119.18921,188,12978,0,3509,0,0,0,0
1894,DR Screener,41,16,20170525111826224_1140x848,tracking,-1,1,1,0,37.992919999999685,1687,0,0,3678,0,0,0,0
1894,DR Screener,41,16,20170609154552424_1140x848,tracking,0,1,1,0,29.79589999999962,204,144,0,3315,0,0,0,0
1894,DR Screener,41,16,20170622080837660_1140x848,tracking,1,4,4,3,30.63794000000007,479,2660,0,1236,0,0,0,0
1068,Ophthalmologist,38,10,007-0142-000_1140x848,thinkaloud,0,0,0,0,15.513670000000275,1966,0,0,0,0,0,0,0
1068,Ophthalmologist,38,10,007-1774-100_1140x848,thinkaloud,0,1,1,0,26.48633000000018,3137,179,0,102,0,0,0,0
1068,Ophthalmologist,38,10,007-2469-100_1140x848,thinkaloud,-1,1,0,0,19.733880000000227,2691,0,0,0,0,0,0,0
1068,Ophthalmologist,38,10,007-2477-100_1140x848,thinkaloud,1,1,2,0,23.922609999999622,2977,0,0,0,0,0,0,0
1068,Ophthalmologist,38,10,007-4850-300_1140x848,thinkaloud,1,1,4,0,56.04516000000012,6783,338,0,621,0,0,0,0
1068,Ophthalmologist,38,10,007-6320-400_1140x848,thinkaloud,100,100,-1,-1,61.80565999999999,6413,0,0,1882,0,0,0,0
1068,Ophthalmologist,38,10,007-6573-400_1140x848,thinkaloud,0,1,4,0,16.216799999999694,1487,103,0,403,0,0,0,0
1068,Ophthalmologist,38,10,007-7146-400_1140x848,thinkaloud,0,100,4,-1,20.122309999999743,2391,0,0,0,0,0,0,0
1068,Ophthalmologist,38,10,20170519153000176_1140x848,thinkaloud,0,2,3,1,52.71239999999989,2687,0,0,3216,0,0,0,0
1068,Ophthalmologist,38,10,20170521094743135_1140x848,thinkaloud,-1,1,1,0,33.44628999999986,1733,311,0,1622,0,0,0,0
1068,Ophthalmologist,38,10,007-0051-000_1140x848,tracking,0,0,0,0,8.801639999999907,1152,0,0,0,0,0,0,0
1068,Ophthalmologist,38,10,007-0079-000_1140x848,tracking,0,0,0,0,11.239500000000135,1378,0,0,207,0,0,0,0
1068,Ophthalmologist,38,10,007-0321-000_1140x848,tracking,0,0,0,0,14.662840000000188,1761,0,0,212,0,0,0,0
1068,Ophthalmologist,38,10,007-1811-100_1140x848,tracking,0,1,1,0,14.448239999999942,1745,0,0,283,0,0,0,0
1068,Ophthalmologist,38,10,007-2403-100_1140x848,tracking,0,1,1,0,13.500980000000027,390,0,0,1222,0,0,0,0
1068,Ophthalmologist,38,10,007-2705-100_1140x848,tracking,-1,1,0,0,19.653080000000045,837,0,0,1919,0,0,0,0
1068,Ophthalmologist,38,10,007-2763-100_1140x848,tracking,0,1,1,0,12.776980000000094,1459,184,0,126,0,0,0,0
1068,Ophthalmologist,38,10,007-2841-100_1140x848,tracking,0,2,1,1,22.12474999999995,367,0,0,2204,0,0,0,0
1068,Ophthalmologist,38,10,007-4290-200_1140x848,tracking,1,1,3,0,31.795409999999947,2476,892,98,1043,0,0,0,0
1068,Ophthalmologist,38,10,007-4991-300_1140x848,tracking,0,2,3,1,26.832040000000006,2317,201,0,970,0,0,0,0
1068,Ophthalmologist,38,10,007-6520-400_1140x848,tracking,0,2,4,1,38.495490000000245,480,340,0,4172,0,0,0,0
1068,Ophthalmologist,38,10,007-7017-400_1140x848,tracking,0,4,4,3,6.886959999999817,952,0,0,0,0,0,0,0
1068,Ophthalmologist,38,10,007-7175-400_1140x848,tracking,0,2,4,1,12.519289999999955,1177,349,191,18,0,0,0,0
1068,Ophthalmologist,38,10,007-7265-400_1140x848,tracking,0,100,4,-1,17.64366999999993,2056,0,0,260,0,0,0,0
1068,Ophthalmologist,38,10,20170228231807286_1140x848,tracking,0,0,0,0,15.741089999999986,472,421,0,1306,0,0,0,0
1068,Ophthalmologist,38,10,20170511224838938_1140x848,tracking,0,1,2,0,26.472170000000006,803,0,0,2845,0,0,0,0
1068,Ophthalmologist,38,10,20170512231007763_1140x848,tracking,-1,2,2,1,16.88794000000007,471,0,0,1750,0,0,0,0
1068,Ophthalmologist,38,10,20170525111826224_1140x848,tracking,-1,1,1,0,14.047360000000026,1687,0,0,0,0,0,0,0
1068,Ophthalmologist,38,10,20170609154552424_1140x848,tracking,0,1,1,0,8.949099999999817,1213,0,0,0,0,0,0,0
1068,Ophthalmologist,38,10,20170622080837660_1140x848,tracking,-1,2,2,1,26.80016999999998,2772,641,0,111,0,0,0,0
1619,Optometrist,30,7,007-0051-000_1140x848,thinkaloud,0,0,0,0,28.686029999999846,178,371,0,1816,12,0,0,0
1619,Optometrist,30,7,007-0079-000_1140x848,thinkaloud,0,0,0,0,27.11864999999989,230,204,46,1744,48,0,0,0
1619,Optometrist,30,7,007-0321-000_1140x848,thinkaloud,0,0,0,0,22.476069999999936,475,1052,0,559,0,0,0,0
1619,Optometrist,30,7,007-1811-100_1140x848,thinkaloud,0,1,1,0,33.69396999999981,1039,171,227,1102,105,0,0,0
1619,Optometrist,30,7,007-2403-100_1140x848,thinkaloud,0,1,1,0,19.41870999999992,120,706,173,693,462,0,0,0
1619,Optometrist,30,7,007-2705-100_1140x848,thinkaloud,0,1,1,0,15.822749999999814,85,207,0,312,0,0,0,0
1619,Optometrist,30,7,007-2763-100_1140x848,thinkaloud,1,1,2,0,39.922360000000026,294,3272,0,368,0,0,0,0
1619,Optometrist,30,7,007-2841-100_1140x848,thinkaloud,0,1,1,0,24.396240000000034,59,626,0,1111,0,0,0,0
1619,Optometrist,30,7,007-4290-200_1140x848,thinkaloud,1,2,3,1,48.71690999999987,221,1562,60,1234,99,0,0,0
1619,Optometrist,30,7,007-4991-300_1140x848,thinkaloud,-1,4,2,3,27.10107999999991,732,604,26,574,107,0,0,0
1619,Optometrist,30,7,007-6520-400_1140x848,thinkaloud,-1,3,3,2,38.5163500000001,65,53,0,1663,0,0,0,0
1619,Optometrist,30,7,007-7017-400_1140x848,thinkaloud,0,4,4,3,16.948370000000068,19,29,1,557,79,0,0,0
1619,Optometrist,30,7,007-7175-400_1140x848,thinkaloud,0,4,4,3,29.8896400000001,38,408,42,1817,89,78,0,0
1619,Optometrist,30,7,007-7265-400_1140x848,thinkaloud,0,4,4,3,35.31493999999998,524,340,177,1026,0,0,0,0
1619,Optometrist,30,7,20170228231807286_1140x848,thinkaloud,1,0,1,0,14.193109999999933,103,521,125,464,60,0,0,0
1619,Optometrist,30,7,20170511224838938_1140x848,thinkaloud,0,3,2,2,84.88879999999995,243,408,1009,3038,0,0,0,0
1619,Optometrist,30,7,20170512231007763_1140x848,thinkaloud,-1,2,2,1,65.88586999999984,105,973,248,2643,322,97,0,0
1619,Optometrist,30,7,20170525111826224_1140x848,thinkaloud,0,2,2,1,15.920650000000023,131,119,0,984,0,0,0,0
1619,Optometrist,30,7,20170609154552424_1140x848,thinkaloud,0,1,1,0,18.434940000000097,823,362,286,39,74,0,0,0
1619,Optometrist,30,7,20170622080837660_1140x848,thinkaloud,-1,4,2,3,36.47424000000001,180,1217,0,540,0,0,0,0
1619,Optometrist,30,7,007-0028-000_1140x848,tracking,1,0,1,0,20.455439999999953,751,1175,79,601,0,0,0,0
1619,Optometrist,30,7,007-0055-000_1140x848,tracking,1,0,1,0,28.852899999999863,875,488,0,2166,0,0,0,0
1619,Optometrist,30,7,007-0142-000_1140x848,tracking,1,0,1,0,13.336419999999976,502,697,0,636,0,0,0,0
1619,Optometrist,30,7,007-0323-000_1140x848,tracking,0,0,0,0,13.142580000000066,235,734,162,574,0,0,0,0
1619,Optometrist,30,7,007-1774-100_1140x848,tracking,1,4,2,3,14.591920000000073,87,473,117,999,0,0,0,0
1619,Optometrist,30,7,007-2252-100_1140x848,tracking,1,2,2,1,16.957769999999982,59,1086,21,790,147,0,0,0
1619,Optometrist,30,7,007-2469-100_1140x848,tracking,0,4,1,3,21.475029999999833,1111,5,87,141,8,190,0,0
1619,Optometrist,30,7,007-2477-100_1140x848,tracking,0,2,1,1,10.577760000000012,1131,116,0,141,0,0,0,0
1619,Optometrist,30,7,007-2840-100_1140x848,tracking,0,1,1,0,14.368350000000078,226,445,0,1272,0,0,0,0
1619,Optometrist,30,7,007-4250-200_1140x848,tracking,1,4,3,3,21.209420000000023,756,100,47,1115,0,0,0,0
1619,Optometrist,30,7,007-4850-300_1140x848,tracking,-1,3,2,2,17.673700000000053,321,212,0,1154,0,0,0,0
1619,Optometrist,30,7,007-5457-300_1140x848,tracking,-1,100,2,-1,16.522950000000037,453,547,12,1073,93,0,0,0
1619,Optometrist,30,7,007-6320-400_1140x848,tracking,0,4,4,3,23.510310000000004,1742,495,0,415,0,0,0,0
1619,Optometrist,30,7,007-6573-400_1140x848,tracking,-1,4,3,3,11.926269999999931,886,88,207,313,0,0,0,0
1619,Optometrist,30,7,007-7146-400_1140x848,tracking,0,4,4,3,8.007569999999987,1013,0,0,65,0,0,0,0
1619,Optometrist,30,7,007-7235-400_1140x848,tracking,-2,4,2,3,10.310969999999998,311,70,0,894,0,0,0,0
1619,Optometrist,30,7,20170502092649506_1140x848,tracking,-1,1,1,0,22.962220000000002,623,264,178,1620,0,0,0,0
1619,Optometrist,30,7,20170518171333730_1140x848,tracking,0,1,1,0,15.279179999999997,165,496,53,596,0,0,0,0
1619,Optometrist,30,7,20170519153000176_1140x848,tracking,-1,3,2,2,12.472350000000006,413,135,171,340,0,0,0,0
1619,Optometrist,30,7,20170521094743135_1140x848,tracking,0,2,2,1,20.229440000000068,324,168,191,428,169,0,0,0
1488,Ophthalmologist,44,1,007-0028-000_1140x848,thinkaloud,0,0,0,0,42.786369999999806,678,3047,0,2393,0,0,0,0
1488,Ophthalmologist,44,1,007-0323-000_1140x848,thinkaloud,0,0,0,0,68.35816000000023,272,0,0,8678,0,0,0,0
1488,Ophthalmologist,44,1,007-2252-100_1140x848,thinkaloud,0,1,1,0,32.29930999999988,795,1038,572,2268,0,0,0,0
1488,Ophthalmologist,44,1,007-2469-100_1140x848,thinkaloud,0,2,1,1,38.46313000000009,4032,687,0,267,0,0,0,0
1488,Ophthalmologist,44,1,007-2477-100_1140x848,thinkaloud,0,1,1,0,30.752199999999903,1495,0,0,2829,0,0,0,0
1488,Ophthalmologist,44,1,007-4250-200_1140x848,thinkaloud,1,3,3,2,46.337409999999636,498,821,324,4894,0,0,0,0
1488,Ophthalmologist,44,1,007-4850-300_1140x848,thinkaloud,0,1,3,0,62.62256000000025,435,0,0,8297,0,0,0,0
1488,Ophthalmologist,44,1,20170502092649506_1140x848,thinkaloud,-1,2,1,1,34.93188000000009,153,38,582,3667,0,0,0,0
1488,Ophthalmologist,44,1,20170518171333730_1140x848,thinkaloud,0,1,1,0,20.29688000000033,168,0,0,2681,0,0,0,0
1488,Ophthalmologist,44,1,20170519153000176_1140x848,thinkaloud,-1,2,2,1,43.38964000000033,299,4199,0,1141,0,0,0,0
1488,Ophthalmologist,44,1,20170521094743135_1140x848,thinkaloud,-1,1,1,0,26.994140000000243,223,80,0,3507,0,0,0,0
1488,Ophthalmologist,44,1,007-0051-000_1140x848,tracking,0,0,0,0,45.42113999999992,1612,1887,0,3114,0,0,0,0
1488,Ophthalmologist,44,1,007-0079-000_1140x848,tracking,0,0,0,0,30.92699999999968,1077,2867,392,143,0,0,0,0
1488,Ophthalmologist,44,1,007-0321-000_1140x848,tracking,0,0,0,0,38.013189999999895,1682,206,2987,597,0,0,0,0
1488,Ophthalmologist,44,1,007-1811-100_1140x848,tracking,0,3,1,2,25.393190000000004,453,3182,0,81,0,0,0,0
1488,Ophthalmologist,44,1,007-2403-100_1140x848,tracking,0,1,1,0,20.93237999999974,266,2620,0,32,0,0,0,0
1488,Ophthalmologist,44,1,007-2705-100_1140x848,tracking,0,1,1,0,19.492919999999685,407,352,666,1383,0,0,0,0
1488,Ophthalmologist,44,1,007-2763-100_1140x848,tracking,2,1,3,0,61.818719999999985,268,7685,0,67,0,0,0,0
1488,Ophthalmologist,44,1,007-2841-100_1140x848,tracking,0,1,1,0,31.36133000000018,297,3569,0,19,0,0,0,0
1488,Ophthalmologist,44,1,007-4290-200_1140x848,tracking,1,2,3,1,35.6552700000002,251,2393,0,2313,0,0,0,0
1488,Ophthalmologist,44,1,007-4991-300_1140x848,tracking,0,4,3,3,55.18089999999984,1332,1961,1128,3517,0,0,0,0
1488,Ophthalmologist,44,1,007-6520-400_1140x848,tracking,0,4,4,3,44.02147999999988,512,2929,773,2026,0,0,0,0
1488,Ophthalmologist,44,1,007-7017-400_1140x848,tracking,0,4,4,3,29.740600000000086,427,3832,0,26,0,0,0,0
1488,Ophthalmologist,44,1,007-7175-400_1140x848,tracking,0,4,4,3,31.32152999999994,1140,301,597,1247,175,0,0,0
1488,Ophthalmologist,44,1,007-7265-400_1140x848,tracking,0,2,4,1,15.895019999999931,551,0,0,1772,0,0,0,0
1488,Ophthalmologist,44,1,20170228231807286_1140x848,tracking,0,0,0,0,33.257330000000366,163,2816,514,1334,0,0,0,0
1488,Ophthalmologist,44,1,20170511224838938_1140x848,tracking,1,2,3,1,24.10010000000011,283,3035,148,13,0,0,0,0
1488,Ophthalmologist,44,1,20170512231007763_1140x848,tracking,-1,2,2,1,54.54480000000012,290,4804,136,1916,0,0,0,0
1488,Ophthalmologist,44,1,20170525111826224_1140x848,tracking,-1,2,1,1,24.087159999999812,1301,2152,0,8,0,0,0,0
1488,Ophthalmologist,44,1,20170609154552424_1140x848,tracking,0,1,1,0,17.02050999999983,263,1761,0,463,0,0,0,0
1488,Ophthalmologist,44,1,20170622080837660_1140x848,tracking,1,3,4,2,31.68506000000002,566,1653,1105,565,0,0,0,0
1989,Ophthalmologist,64,35,007-1811-100_1140x848,thinkaloud,0,1,1,0,19.05956999999944,149,0,0,2377,0,0,0,0
1989,Ophthalmologist,64,35,007-2705-100_1140x848,thinkaloud,0,1,1,0,20.78515999999945,150,2570,0,18,0,0,0,0
1989,Ophthalmologist,64,35,007-4290-200_1140x848,thinkaloud,0,1,2,0,39.04980000000069,167,0,0,4906,0,0,0,0
1989,Ophthalmologist,64,35,007-6520-400_1140x848,thinkaloud,0,1,4,0,40.350580000000264,179,4395,0,577,0,0,0,0
1989,Ophthalmologist,64,35,007-7265-400_1140x848,thinkaloud,0,1,4,0,26.896480000001247,361,0,0,2605,0,0,0,0
1989,Ophthalmologist,64,35,20170511224838938_1140x848,thinkaloud,0,2,2,1,45.759760000000824,154,4747,0,534,0,0,0,0
1989,Ophthalmologist,64,35,007-0028-000_1140x848,tracking,1,0,1,0,11.258789999999863,141,0,0,1399,0,0,0,0
1989,Ophthalmologist,64,35,007-0055-000_1140x848,tracking,1,0,1,0,20.84765999999945,301,64,0,2318,0,0,0,0
1989,Ophthalmologist,64,35,007-0142-000_1140x848,tracking,0,0,0,0,11.788080000000264,191,3,0,1355,0,0,0,0
1989,Ophthalmologist,64,35,007-0323-000_1140x848,tracking,0,0,0,0,10.952149999999165,184,44,0,1238,0,0,0,0
1989,Ophthalmologist,64,35,007-1774-100_1140x848,tracking,0,1,1,0,25.554689999999027,165,1869,0,1471,0,0,0,0
1989,Ophthalmologist,64,35,007-2252-100_1140x848,tracking,0,1,1,0,11.082029999999577,142,691,0,648,0,0,0,0
1989,Ophthalmologist,64,35,007-2469-100_1140x848,tracking,-1,1,0,0,8.741210000000137,845,0,0,363,0,0,0,0
1989,Ophthalmologist,64,35,007-2477-100_1140x848,tracking,0,1,1,0,7.515629999999874,1031,0,0,0,0,0,0,0
1989,Ophthalmologist,64,35,007-2840-100_1140x848,tracking,0,1,1,0,6.008780000000115,170,4,0,665,0,0,0,0
1989,Ophthalmologist,64,35,007-4250-200_1140x848,tracking,1,2,3,1,20.441399999999703,368,31,57,2281,24,48,0,0
1989,Ophthalmologist,64,35,007-4850-300_1140x848,tracking,-1,1,2,0,20.91211000000112,149,2,0,2700,0,0,0,0
1989,Ophthalmologist,64,35,007-5457-300_1140x848,tracking,-1,1,2,0,16.041989999999714,164,0,0,2011,0,0,0,0
1989,Ophthalmologist,64,35,007-6320-400_1140x848,tracking,0,3,4,2,24.421870000000126,179,0,0,3187,0,0,0,0
1989,Ophthalmologist,64,35,007-6573-400_1140x848,tracking,0,1,4,0,9.256830000000264,262,1014,0,26,0,0,0,0
1989,Ophthalmologist,64,35,007-7146-400_1140x848,tracking,100,100,-1,-1,33.880849999999555,2808,0,0,1719,0,0,0,0
1989,Ophthalmologist,64,35,007-7235-400_1140x848,tracking,0,2,4,1,20.472649999999703,160,2052,0,546,0,0,0,0
1989,Ophthalmologist,64,35,20170502092649506_1140x848,tracking,-1,1,1,0,16.711919999999736,145,1746,0,438,0,0,0,0
1989,Ophthalmologist,64,35,20170518171333730_1140x848,tracking,0,1,1,0,6.53027000000111,169,0,0,741,0,0,0,0
1989,Ophthalmologist,64,35,20170519153000176_1140x848,tracking,-1,1,2,0,27.682620000001407,193,1203,83,2165,0,0,0,0
1989,Ophthalmologist,64,35,20170521094743135_1140x848,tracking,-1,1,1,0,7.286130000000412,143,0,0,733,0,0,0,0
1694,Ophthalmologist,44,20,007-0051-000_1140x848,thinkaloud,1,100,1,-1,61.01561999999831,4791,0,0,2681,0,0,0,0
1694,Ophthalmologist,44,20,007-0079-000_1140x848,thinkaloud,0,0,0,0,54.919920000000275,5173,0,0,1514,0,0,0,0
1694,Ophthalmologist,44,20,007-0321-000_1140x848,thinkaloud,0,0,0,0,40.115239999999176,4075,0,0,792,0,0,0,0
1694,Ophthalmologist,44,20,007-1811-100_1140x848,thinkaloud,0,1,1,0,69.85155999999915,5084,1943,0,1624,0,0,0,0
1694,Ophthalmologist,44,20,007-2403-100_1140x848,thinkaloud,1,1,2,0,60.71092999999746,6079,591,0,470,0,0,0,0
1694,Ophthalmologist,44,20,007-2705-100_1140x848,thinkaloud,0,100,1,-1,40.134760000000824,3185,327,0,891,0,0,0,0
1694,Ophthalmologist,44,20,007-2763-100_1140x848,thinkaloud,0,1,1,0,70.86913999999888,4214,3404,0,1769,0,0,0,0
1694,Ophthalmologist,44,20,007-2841-100_1140x848,thinkaloud,0,100,1,-1,69.20702999999776,5540,1413,0,1701,0,0,0,0
1694,Ophthalmologist,44,20,007-4290-200_1140x848,thinkaloud,1,1,3,0,95.87304999999833,8137,0,0,4370,0,0,0,0
1694,Ophthalmologist,44,20,007-4991-300_1140x848,thinkaloud,1,100,4,-1,67.45313000000169,6139,0,0,856,0,0,0,0
1694,Ophthalmologist,44,20,007-6520-400_1140x848,thinkaloud,0,3,4,2,80.8203199999989,6194,0,0,3131,0,0,0,0
1694,Ophthalmologist,44,20,007-7017-400_1140x848,thinkaloud,0,4,4,3,58.636719999998604,7328,2,0,153,0,0,0,0
1694,Ophthalmologist,44,20,007-7175-400_1140x848,thinkaloud,0,100,4,-1,57.513670000000275,3400,0,0,3887,0,0,0,0
1694,Ophthalmologist,44,20,007-7265-400_1140x848,thinkaloud,0,100,4,-1,83.25,6249,4,0,3622,0,0,0,0
1694,Ophthalmologist,44,20,20170228231807286_1140x848,thinkaloud,0,0,0,0,42.787099999997736,3564,235,193,1799,0,0,0,0
1694,Ophthalmologist,44,20,20170511224838938_1140x848,thinkaloud,1,1,3,0,96.01368000000002,5083,2727,0,3252,0,0,0,0
1694,Ophthalmologist,44,20,20170512231007763_1140x848,thinkaloud,0,2,3,1,92.27929999999833,4559,0,0,5410,0,0,0,0
1694,Ophthalmologist,44,20,20170525111826224_1140x848,thinkaloud,0,1,2,0,72.4023500000003,8720,211,0,298,0,0,0,0
1694,Ophthalmologist,44,20,20170609154552424_1140x848,thinkaloud,0,100,1,-1,58.9726499999997,4677,0,0,2876,0,0,0,0
1694,Ophthalmologist,44,20,20170622080837660_1140x848,thinkaloud,1,100,4,-1,92.27343999999721,6252,37,0,5181,0,0,0,0
1694,Ophthalmologist,44,20,007-0028-000_1140x848,tracking,1,0,1,0,21.16602000000057,2127,328,0,405,0,0,0,0
1694,Ophthalmologist,44,20,007-0055-000_1140x848,tracking,0,100,0,-1,40.2226499999997,2891,0,0,2522,0,0,0,0
1694,Ophthalmologist,44,20,007-0142-000_1140x848,tracking,0,0,0,0,23.203129999998055,2685,0,0,544,0,0,0,0
1694,Ophthalmologist,44,20,007-0323-000_1140x848,tracking,1,0,1,0,18.218739999996615,1397,227,0,869,0,0,0,0
1694,Ophthalmologist,44,20,007-1774-100_1140x848,tracking,0,1,1,0,20.335940000000846,2423,0,0,306,0,0,0,0
1694,Ophthalmologist,44,20,007-2252-100_1140x848,tracking,1,100,2,-1,32.10352000000057,680,1281,0,2336,0,0,0,0
1694,Ophthalmologist,44,20,007-2469-100_1140x848,tracking,0,100,1,-1,34.72852000000057,3372,0,0,1280,0,0,0,0
1694,Ophthalmologist,44,20,007-2477-100_1140x848,tracking,1,100,2,-1,26.921879999998055,2837,0,0,903,0,0,0,0
1694,Ophthalmologist,44,20,007-2840-100_1140x848,tracking,0,100,1,-1,29.18359000000055,3175,0,0,794,0,0,0,0
1694,Ophthalmologist,44,20,007-4250-200_1140x848,tracking,2,2,4,1,23.457030000001396,1726,0,0,1371,0,0,0,0
1694,Ophthalmologist,44,20,007-4850-300_1140x848,tracking,0,100,3,-1,36.98243000000002,3069,3,0,1871,0,0,0,0
1694,Ophthalmologist,44,20,007-5457-300_1140x848,tracking,0,100,3,-1,39.42186999999831,2701,0,0,2661,0,0,0,0
1694,Ophthalmologist,44,20,007-6320-400_1140x848,tracking,0,100,4,-1,43.2109300000011,4366,0,0,1519,0,0,0,0
1694,Ophthalmologist,44,20,007-6573-400_1140x848,tracking,0,1,4,0,18.65234000000055,1909,42,497,38,0,0,0,0
1694,Ophthalmologist,44,20,007-7146-400_1140x848,tracking,0,100,4,-1,24.4921800000011,3354,0,0,0,0,0,0,0
1694,Ophthalmologist,44,20,007-7235-400_1140x848,tracking,0,100,4,-1,14.298829999999725,1333,0,0,611,0,0,0,0
1694,Ophthalmologist,44,20,20170502092649506_1140x848,tracking,0,1,2,0,27.12109000000055,1752,0,0,1913,0,0,0,0
1694,Ophthalmologist,44,20,20170518171333730_1140x848,tracking,0,100,1,-1,69.53515999999945,2589,2491,75,4212,0,0,0,0
1694,Ophthalmologist,44,20,20170519153000176_1140x848,tracking,1,100,4,-1,35.65430000000197,1919,1110,0,1924,0,0,0,0
1694,Ophthalmologist,44,20,20170521094743135_1140x848,tracking,0,100,2,-1,18.640619999998307,1664,0,0,673,0,0,0,0
1833,Ophthalmologist,53,18,007-0028-000_1140x848,thinkaloud,100,100,-1,-1,64.92676000000029,315,6879,517,255,0,0,0,0
1833,Ophthalmologist,53,18,007-0055-000_1140x848,thinkaloud,100,100,-1,-1,57.45190000000002,488,2181,996,1027,52,0,0,0
1833,Ophthalmologist,53,18,007-0142-000_1140x848,thinkaloud,100,0,-1,0,46.502930000000106,292,2835,93,2178,0,0,0,0
1833,Ophthalmologist,53,18,007-0323-000_1140x848,thinkaloud,0,0,0,0,39.612310000000434,96,1115,512,2678,0,0,0,0
1833,Ophthalmologist,53,18,007-1774-100_1140x848,thinkaloud,0,100,1,-1,53.11473999999998,253,3436,1709,15,54,0,0,0
1833,Ophthalmologist,53,18,007-2252-100_1140x848,thinkaloud,100,100,-1,-1,66.39795000000004,111,3576,3737,395,54,0,0,0
1833,Ophthalmologist,53,18,007-2469-100_1140x848,thinkaloud,0,1,1,0,23.92504999999983,370,0,0,2422,0,0,0,0
1833,Ophthalmologist,53,18,007-2477-100_1140x848,thinkaloud,1,1,2,0,83.6259799999998,361,4932,0,4414,0,0,0,0
1833,Ophthalmologist,53,18,007-2840-100_1140x848,thinkaloud,2,100,3,-1,77.07762999999977,376,7955,0,51,0,0,0,0
1833,Ophthalmologist,53,18,007-4250-200_1140x848,thinkaloud,2,3,4,2,27.882810000000063,847,1599,779,77,0,0,0,0
1833,Ophthalmologist,53,18,007-4850-300_1140x848,thinkaloud,0,100,3,-1,48.46801000000005,477,3319,0,2166,0,0,0,0
1833,Ophthalmologist,53,18,007-5457-300_1140x848,thinkaloud,0,1,3,0,56.2214399999998,247,1370,1544,2572,0,0,0,0
1833,Ophthalmologist,53,18,007-6320-400_1140x848,thinkaloud,0,2,4,1,47.802979999999934,498,3284,0,807,0,0,0,0
1833,Ophthalmologist,53,18,007-6573-400_1140x848,thinkaloud,0,4,4,3,26.951660000000174,22,137,353,5,69,0,0,0
